species group name	protonym	 Author
13924: fieldi	Melophorus fieldi 	Forel, 1910b: 62 
13926: fraudatrix	Melophorus iridescens var. fraudatrix 	Forel, 1915b: 87 
13927: froggatti	Melophorus iridescens var. froggatti 	Forel, 1902h: 487 
13928: fulgidus	Melophorus fulgidus 	Heterick, et al. 2017: 99
13929: fulvihirtus	Melophorus fulvihirtus 	Clark, 1941: 88
13930: gibbosus	Melophorus gibbosus 	Heterick, et al. 2017: 102
13931: gilliatensis	Melophorus gilliatensis 	Heterick, et al. 2017: 250
13932: graciliceps	Melophorus graciliceps 	Heterick, et al. 2017: 182
13933: gracilipes	Melophorus gracilipes 	Heterick, et al. 2017: 138
13934: gracilis	Melophorus gracilis 	Heterick, et al. 2017: 186
13935: griseus	Melophorus griseus 	Heterick, et al. 2017: 106
13936: hexidens	Melophorus hexidens 	Heterick, et al. 2017: 347
13937: hirsutipes	Melophorus hirsutipes 	Heterick, et al. 2017: 253
13938: hirsutus	Melophorus hirsutus 	Forel, 1902h: 488 
13940: incisus	Melophorus incisus 	Heterick, et al. 2017: 259
13941: inconspicuus	Melophorus inconspicuus 	Heterick, et al. 2017: 262
13942: insularis	Melophorus insularis 	Wheeler, W.M. 1934d: 151 
13943: iridescens	Myrmecocystus iridescens 	Emery, 1887a: 247 
13944: isaiah	Melophorus isaiah 	Heterick, et al. 2017: 267
13945: kuklos	Melophorus kuklos 	Heterick, et al. 2017: 108
13946: lanuginosus	Melophorus lanuginosus 	Heterick, et al. 2017: 271
13947: laticeps	Melophorus laticeps 	Wheeler, W.M. 1915g: 813
13949: latinotus	Melophorus latinotus 	Heterick, et al. 2017: 190
13950: lissotriches	Melophorus lissotriches 	Heterick, et al. 2017: 192
13951: longiceps	Melophorus longiceps 	Heterick, et al. 2017: 196
13952: longipes	Melophorus longipes 	Heterick, et al. 2017: 275
13953: ludius	Melophorus ludius 	Forel, 1902h: 484 
13954: macrops	Melophorus macrops 	Heterick, et al. 2017: 198
13955: macroschismus	Melophorus macroschismus 	Heterick, et al. 2017: 403
13956: majeri	Melophorus majeri 	Agosti, 1998: 166
13957: major	Melophorus fieldi var. major 	Forel, 1915b: 87 
13958: marius	Melophorus marius 	Forel, 1910b: 66 
13959: marmar	Melophorus marmar 	Heterick, et al. 2017: 222
13960: microreticulatus	Melophorus microreticulatus 	Heterick, et al. 2017: 200
13961: microtriches	Melophorus microtriches 	Heterick, et al. 2017: 283
13962: minimus	Melophorus minimus 	Heterick, et al. 2017: 204
13963: mjobergi	Melophorus mjobergi 	Forel, 1915b: 88 
13964: mullewaensis	Melophorus castaneus 	Heterick, et al. 2017: 112
13965: nemophilus	Melophorus nemophilus 	Heterick, et al. 2017: 142
13966: oblongiceps	Melophorus oblongiceps 	Heterick, et al. 2017: 325
13967: omniparens	Melophorus omniparens 	Forel, 1915b: 85 
13968: orthonotus	Melophorus orthonotus 	Heterick, et al. 2017: 287
13969: paramorphomenus	Melophorus paramorphomenus 	Heterick, et al. 2017: 290
13970: parvimolaris	Melophorus parvimolaris 	Heterick, et al. 2017: 354
13971: pelecygnathus	Melophorus pelecygnathus 	Heterick, et al. 2017: 405
13972: pelorocephalus	Melophorus pelorocephalus 	Heterick, et al. 2017: 357
13974: perthensis	Melophorus turneri subsp. perthensis 	Wheeler, W.M. 1934d: 152 
13975: pillipes	Melophorus pillipes 	Santschi, 1919a: 329
13977: platyceps	Melophorus platyceps 	Heterick, et al. 2017: 114
13978: postlei	Melophorus postlei 	Heterick, et al. 2017: 211
13979: potteri	Melophorus potteri 	McAreavey, 1947: 25
13980: praesens	Melophorus praesens 	Heterick, et al. 2017: 117
13981: prominens	Melophorus prominens 	Heterick, et al. 2017: 361
13982: propebiroi	Melophorus propebiroi 	Heterick, et al. 2017: 215
13983: propinqua	Melophorus fieldi var. propinqua 	Viehmeyer, 1925a: 36 
13984: purpureus	Melophorus purpureus 	Heterick, et al. 2017: 364
13985: pusillus	Melophorus pusillus 	Heterick, et al. 2017: 392
13986: quadratus	Melophorus quadratus 	Heterick, et al. 2017: 226
13987: rufoniger	Melophorus rufoniger 	Heterick, et al. 2017: 122
13990: sericothrix	Melophorus sericothrix 	Heterick, et al. 2017: 298
13991: setosus	Melophorus setosus 	Heterick, et al. 2017: 302
13992: solitudinis	Melophorus solitudinis 	Heterick, et al. 2017: 305
13994: subulipalpus	Melophorus subulipalpus 	Heterick, et al. 2017: 156
13995: sulconotus	Melophorus sulconotus 	Heterick, et al. 2017: 127
13996: sulla	Melophorus ludius subsp. sulla 	Forel, 1910b: 66 
13997: tenuis	Melophorus tenuis 	Heterick, et al. 2017: 129
13998: teretinotus	Melophorus teretinotus 	Heterick, et al. 2017: 131
13999: translucens	Melophorus translucens 	Heterick, et al. 2017: 396
14000: turbineus	Melophorus turbineus 	Heterick, et al. 2017: 217
14001: turneri	Melophorus turneri 	Forel, 1910b: 63 
14004: wheeleri	Melophorus wheeleri 	Forel, 1910b: 60 
14005: xouthos	Melophorus xouthos 	Heterick, et al. 2017: 374
14010: ajax	Meranoplus mars r. ajax 	Forel, 1915b: 44 
14011: angustinodis	Meranoplus angustinodis 	Schödl, 2007: 401
14012: armatus	Meranoplus armatus 	Smith, F. 1862d: 413
14013: astericus	Meranoplus astericus 	Donisthorpe, 1947d: 190 
14015: aureolus	Meranoplus aureolus 	Crawley, 1921: 91 
14016: barretti	Meranoplus barretti 	Santschi, 1928e: 468 
14017: beatoni	Meranoplus beatoni 	Taylor, 2006: 23
14018: bellii	Meranoplus bellii 	Forel, 1902c: 240 
14019: berrimah	Meranoplus berrimah 	Schödl, 2007: 379
14021: bicolor	Cryptocerus bicolor 	Guérin-Méneville, 1844a: 425 
14023: biliran	Meranoplus biliran 	Schödl, 1998: 374
14024: bimaculatus	Meranoplus hirsutus st. minor var. bimaculatus 	Santschi, 1928e: 470 
14025: birmanus	Meranoplus birmanus 	Schödl, 1999: 62
14027: borneensis	Meranoplus borneensis 	Schödl, 1998: 377
14028: carinatus	Meranoplus carinatus 	Donisthorpe, 1942d: 456 
14029: castaneus	Meranoplus castaneus 	Smith, F. 1857a: 81
14031: christinae	Meranoplus christinae 	Schödl, 2007: 389
14032: christmasensis	Meranoplus pubescens r. fenestratus var. christmasensis 	Forel, 1915b: 48 
14033: clypeatus	Meranoplus clypeatus 	Bernard, 1953b: 244
14034: cordatus	Meranoplus cordatus 	Smith, F. 1857a: 82
14035: crassispina	Meranoplus crassispina 	Schödl, 2007: 393
14036: crawleyi	Meranoplus crawleyi 	Viehmeyer, 1925a: 27
14037: cryptomys	Meranoplus cryptomys 	Boudinot & Fisher, 2013: 316
14038: curvispina	Meranoplus puryi var. curvispina 	Forel, 1910b: 47 
14039: deserticola	Meranoplus deserticola 	Schödl, 2007: 392
14040: dichrous	Meranoplus dichrous 	Forel, 1907h: 274 
14043: dimidiatus	Meranoplus dimidiatus 	Smith, F. 1867: 527
14044: discalis	Meranoplus discalis 	Schödl, 2007: 385
14045: diversus	Meranoplus diversus 	Smith, F. 1867: 527
14046: dlusskyi	Meranoplus dlusskyi 	Zryanin, 2015: 155
14047: doddi	Meranoplus aerolus st. doddi 	Santschi, 1928e: 469 
14048: duyfkeni	Meranoplus diversus r. duyfkeni 	Forel, 1915b: 45 
14049: excavatus	Meranoplus excavatus 	Clark, 1938: 367
14050: excisus	Meranoplus excisus 	Arnold, 1914: 29
14051: fenestratus	Meranoplus fenestratus 	Smith, F. 1867: 526
14053: ferrugineus	Meranoplus ferrugineus 	Crawley, 1922b: 444
14054: flaviventris	Meranoplus flaviventris 	Donisthorpe, 1943b: 202 
14055: froggatti	Meranoplus froggatti 	Forel, 1913g: 183 
14056: fuscescens	Meranoplus bicolor var. fuscescens 	Wheeler, W.M. 1930a: 101 
14057: glaber	Meranoplus spininodis var. glaber 	Arnold, 1926: 285
14060: hilli	Meranoplus hilli 	Crawley, 1922b: 445
14061: hirsutus	Meranoplus hirsutus 	Mayr, 1876: 112 
14062: hoplites	Meranoplus hoplites 	Taylor, 2006: 25
14063: hospes	Meranoplus hospes 	Forel, 1910b: 48 
14064: inermis	Meranoplus inermis 	Emery, 1895h: 41
14068: kiboshana	Meranoplus nanus var. kiboshana 	Emery, 1924d: 227
14069: laeviventris	Meranoplus laeviventris 	Emery, 1889b: 506
14070: leveillei	Meranoplus leveillei 	Emery, 1883: 151
14071: levis	Meranoplus levis 	Donisthorpe, 1942d: 455 
14073: linae	Meranoplus aerolus st. linae 	Santschi, 1928e: 469 
14074: loebli	Meranoplus loebli 	Schödl, 1998: 384
14075: lucidus	Meranoplus bicolor var. lucida 	Forel, 1903a: 706 
14077: magrettii	Meranoplus magrettii 	André, 1884a: 245 
14080: malaysianus	Meranoplus malaysianus 	Schödl, 1998: 385
14081: mars	Meranoplus mars 	Forel, 1902h: 454 
14082: mayri	Meranoplus mayri 	Forel, 1910a: 19 
14083: mcarthuri	Meranoplus mcarthuri 	Schödl, 2007: 405
14084: minimus	Meranoplus minimus 	Crawley, 1922b: 445
14085: minor	Meranoplus hirsutus r. minor 	Forel, 1902h: 457 
14086: minor	Meranoplus minor 	Crawley, 1918: 89 
14087: mjobergi	Meranoplus mjobergi 	Forel, 1915b: 46 
14088: montanus	Meranoplus montanus 	Schödl, 1998: 387
14089: mosalahi	Meranoplus mosalahi 	Sharaf, in Sharaf & Aldawood, 2019: 6
14090: mucronatus	Meranoplus mucronatus 	Smith, F. 1857a: 82
14091: naitsabes	Meranoplus naitsabes 	Schödl, 2007: 383
14092: nanior	Meranoplus nanus subsp. nanior 	Forel, 1907a: 12 
14093: nanus	Meranoplus nanus 	André, 1892a: 55 
14094: nepalensis	Meranoplus nepalensis 	Schödl, 1998: 390
14095: niger	Meranoplus niger 	Donisthorpe, 1949b: 494 
14096: nitidiventris	Meranoplus simoni subsp. nitidiventris 	Mayr, 1901b: 26 
14097: occidentalis	Meranoplus occidentalis 	Schödl, 2007: 400
14098: oceanicus	Meranoplus oceanicus 	Smith, F. 1862d: 414
14099: orientalis	Meranoplus orientalis 	Schödl, 2007: 398
14102: parviumgulatus	Tricytarus parviumgulatus 	Donisthorpe, 1947d: 188 
14104: peringueyi	Meranoplus peringueyi 	Emery, 1886: 365
14105: periyarensis	Meranoplus periyarensis 	Bharti & Akbar, 2014c: 813
14108: pulcher	Meranoplus pulcher 	Sharaf, in Sharaf, et al. 2014: 4
14110: punctulata	Meranoplus laeviventris var. punctulata 	Emery, 1895k: 472 
14111: puryi	Meranoplus puryi 	Forel, 1902h: 456 
14112: radamae	Meranoplus radamae 	Forel, 1891b: 148
14113: raripilis	Meranoplus raripilis 	Donisthorpe, 1938e: 501 
14114: rothneyi	Meranoplus rothneyi 	Forel, 1902c: 241 
14115: rugifrons	Meranoplus spinosus subsp. rugifrons 	Emery, 1897d: 569
14117: rugosus	Meranoplus hirsutus r. rugosa 	Crawley, 1922b: 443 
14118: sabronensis	Meranoplus sabronensis 	Donisthorpe, 1941c: 136 
14121: similis	Meranoplus nanus subsp. similis 	Karavaiev, 1931d: 44
14122: simoni	Meranopus simoni 	Emery, 1895h: 41
14125: soriculus	Meranoplus nanus subsp. soriculus 	Wheeler, W.M. 1922a: 184
14126: spininodis	Meranoplus spininodis 	Arnold, 1917: 366 
14127: spinosus	Meranoplus spinosus 	Smith, F. 1859a: 150 
14130: springvalensis	Meranoplus simoni r. nitidiventris var. springvalensis 	Arnold, 1917: 372 
14131: sthenus	Meranoplus sthenus 	Bolton, 1981a: 50
14133: suturalis	Meranoplus simoni subsp. suturalis 	Forel, 1910e: 424 
14134: sylvarius	Meranoplus sylvarius 	Boudinot & Fisher, 2013: 333
14135: tarda	Myrmica tarda 	Jerdon, 1851: 115 
14136: taurus	Meranoplus taurus 	Schödl, 2007: 407
14137: testudineus	Meranoplus testudineus 	McAreavey, 1956: 148
14138: tricuspidatus	Meranoplus tricuspidatus 	Schödl, 2007: 395
14139: unicolor	Meranoplus diversus r. unicolor 	Forel, 1902h: 455 
14140: variabilis	Meranoplus variabilis 	Schödl, 2007: 403
14141: vestigator	Meranoplus vestigator 	Smith, F. 1876d: 610
14142: villosus	Meranoplus villosus 	Motschoulsky, 1860a: 115 
14143: wilsoni	Meranoplus wilsoni 	Schödl, 2007: 394
14146: affinis	Euponera (	Mesoponera) caffraria var. affinis Santschi, 1935b: 258 
14147: ambigua	Pachycondyla ambigua 	André, 1890: 316 
14149: arnoldi	Ponera (	Xiphopelta) arnoldi Forel, 1913a: 108 
14150: australis	Ponera melanaria r. australis 	Forel, 1900b: 62 
14151: caffra	Euponera (	Mesoponera) caffraria var. caffra Santschi, 1935b: 259 
14153: caffraria	Ponera caffraria 	Smith, F. 1858b: 91 
14156: divaricata	Euponera (	Xiphopelta) elisae subsp. divaricata Emery, 1915g: 6
14158: elisae	Ponera elisae 	Forel, 1891b: 221
14160: escherichi	Pachycondyla (	Bothroponera) escherichi Forel, 1910c: 244 
14161: flavopilosa	Euponera (	Mesoponera) flavopilosa Weber, 1942a: 43
14162: guineensis	Ponera guineensis 	André, 1890: 318 
14163: ingesta	Euponera (	Mesoponera) ingesta Wheeler, W.M. 1922a: 82
14164: javana	Euponera (	Mesoponera) rubra var. javana Forel, 1905c: 6 
14166: macra	Ponera melanaria var. macra 	Emery, 1894a: 68 
14167: manni	Euponera (	Mesoponera) melanaria subsp. manni Viehmeyer, 1924a: 228 
14168: melanaria	Ponera melanaria 	Emery, 1893g: 260 
14169: minirubra	Pachycondyla rubra minirubra Özdikmen, 2010c: 995. 	Unnecessary replacement name for Euponera rubra javana Forel, 1905c: 6
14170: neonimba	Pachycondyla neonimba Özdikmen, 2010c: 996. 	Unnecessary replacement name for Euponera nimba Bernard, 1953b: 190
14171: nimba	Euponera (	Mesoponera) nimba Bernard, 1953b: 190
14172: novemdentata	Euponera (	Xiphopelta) novemdentata Bernard, 1953b: 194
14174: papuana	Euponera (	Mesoponera) papuana Viehmeyer, 1914d: 608 
14175: picea	Euponera (	Xiphopelta) picea Bernard, 1953b: 192
14176: pulchella	Euponera (	Mesoponera) pulchella Donisthorpe, 1941c: 133 
14177: redbankensis	Ponera (	Xiphopelta) arnoldi var. redbankensis Forel, 1913a: 109 
14178: robiginosa	Euponera (	Mesoponera) robiginosa Donisthorpe, 1941c: 131 
14179: rotundata	Ponera elisae var. rotundata 	Emery, 1895h: 20 
14182: rubra	Ponera rubra 	Smith, F. 1857a: 66 
14184: scolopax	Ponera scolopax 	Emery, 1899e: 473 
14185: senegalensis	Euponera (	Mesoponera) senegalensis Santschi, 1914d: 315
14187: subiridescens	Euponera (	Mesoponera) subiridescens Wheeler, W.M. 1922a: 83
14188: testacea	Euponera (	Mesoponera) testacea Bernard, 1953b: 191
14189: viehmeyeri	Euponera (	Mesoponera) viehmeyeri Donisthorpe, 1948g: 132 
14190: villiersi	Euponera (	Xiphopelta) villiersi Bernard, 1953b: 193
14191: weberi	Euponera (	Xiphopelta) weberi Bernard, 1953b: 194
14196: browni	Mesostruma browni 	Taylor, 1962: 1
14197: eccentrica	Mesostruma eccentrica 	Taylor, 1973: 31
14198: exolympica	Mesostruma exolympica 	Taylor, 1973: 35
14199: inornata	Mesostruma inornata 	Shattuck, in Bolton, 2000: 51 
14200: laevigata	Mesostruma laevigata 	Brown, 1952g: 12
14201: loweryi	Mesostruma loweryi 	Taylor, 1973: 35
14202: spinosa	Mesostruma spinosa 	Shattuck, 2007: 51
14203: turneri	Strumigenys (	Epopostruma) turneri Forel, 1895f: 424 
14206: abdelazizi	Messor barbarus st. abdelazizi 	Santschi, 1921d: 70 
14207: aciculatus	Aphaenogaster aciculata 	Smith, F. 1874: 405 
14209: aedificator	Formica aedificator 	Schilling, 1839: 56 
14210: aegaeus	Messor structor var. aegaeus 	Santschi, 1926f: 286
14212: aegyptiacus	Aphaenogaster barbara var. aegyptiaca 	Emery, 1878b: 57 
14213: airensis	Messor galla var. airensis 	Bernard, 1950b: 286 
14214: alaschanicus	Messor excursionis subsp. alaschanicus 	Ruzsky, 1915a: 442
14215: alexandri	Messor alexandri 	Tohmé, G. & Tohmé, H. 1981: 148
14216: alfierii	Messor arenarius st. alfierii 	Santschi, 1938a: 34
14218: amphigea	Messor oertzeni var. amphigea 	Forel, 1911d: 347 
14219: angularis	Messor galla var. angularis 	Santschi, 1928f: 202
14220: antennatus	Messor antennatus 	Emery, 1908e: 441
14221: aphaenogasteroides	Messor aphaenogasteroides 	Pisarski, 1967: 381
14222: aralocaspius	Aphaenogaster barbara var. aralocaspia 	Ruzsky, 1902c: 20 
14224: arcistriatus	Messor arcistriatus 	Santschi, 1928f: 202 
14225: arenarius	Formica arenaria 	Fabricius, 1787: 310 
14226: armata	Messor barbarus subsp. galla var. armata 	Emery, 1922c: 98 
14227: atanassovii	Messor atanassovii 	Atanassov, 1982: 209
14229: barbarastructor	Aphaenogaster barbara var. barbarastructor 	Dalla Torre, 1893: 100 
14231: barbarus	Formica barbara 	Linnaeus, 1767: 962 
14233: batnensis	Messor lobicornis var. batnensis 	Forel, 1909e: 371 
14234: beduinus	Messor barbarus st. beduinus 	Emery, 1922c: 93
14235: berbericus	Messor berbericus 	Bernard, 1955a: 357
14236: bernardi	Messor bernardi 	Cagniant, 1967a: 131
14237: binodis	Formica binodis 	Fabricius, 1775: 393 
14239: bodenheimeri	Messor rugosus subsp. bodenheimeri 	Menozzi, 1933b: 54 
14240: bouvieri	Messor bouvieri 	Bondroit, 1918: 154
14242: boyeri	Messor boyeri 	Cagniant, 2006b: 9
14243: braunsi	Messor braunsi 	Forel, 1913a: 138 
14244: brevispinosus	Messor aegyptiacus var. brevispinosus 	Santschi, 1923f: 322
14245: brunneicorne	Stenamma (	Messor) aciculatum var. brunneicorne Forel, 1901h: 60 
14247: brunni	Messor denticornis var. brunni 	Forel, 1910e: 444 
14248: buettikeri	Messor buettikeri 	Collingwood, 1985: 249
14249: bugnioni	Stenamma (	Messor) bugnioni Forel, 1904c: 13 
14250: caducus	Formica caduca 	Victor, 1839: 47
14251: calabricus	Messor minor var. calabricus 	Santschi, 1927c: 234 
14252: canaliculatus	Messor aegyptiacus subsp. canaliculatus 	Donisthorpe, 1944a: 1
14253: capensis	Atta capensis 	Mayr, 1862: 743 
14255: capitatus	Formica capitata 	Latreille, 1798: 46 
14257: capreensis	Messor minor var. capreensis 	Santschi, 1927c: 234
14258: carpathous	Messor oertzeni var. carpathous 	Menozzi, 1936d: 277
14259: carthaginensis	Messor carthaginensis 	Bernard, 1980: 268
14260: caucasicola	Messor caducus subsp. caucasicola 	Arnol'di, 1977b: 1639 
14261: caviceps	Stenamma (	Messor) caviceps Forel, 1902a: 149 
14262: celiae	Messor celiae 	Reyes, 1985: 255
14263: cephalotes	Stenamma (	Messor) barbarum subsp. cephalotes Emery, 1895a: 179 
14265: ceresis	Messor ceresis 	Santschi, 1934d: 274 
14267: clivorum	Aphaenogaster (	Messor) structor var. clivorum Ruzsky, 1905b: 735 
14268: clypeatus	Messor similis var. clypeatus 	Kuznetsov-Ugamsky, 1927a: 93 
14269: collingwoodi	Messor collingwoodi 	Bolton, 1982: 346
14270: concolor	Messor semirufus var. concolor 	Santschi, 1927c: 229
14272: crawleyi	Messor rugosus st. crawleyi 	Santschi, 1928f: 203 
14273: creticus	Messor creticus 	Salata & Borowiec, 2019: 58
14274: curvispina	Messor barbarus subsp. striaticeps var. curvispina 	Karavaiev, 1912a: 10 
14275: darianus	Messor rufitarsis subsp. darianus 	Pisarski, 1967: 383
14278: decipiens	Messor capensis st. decipiens 	Santschi, 1917e: 94
14279: dentatus	Messor semirufus var. dentatus 	Santschi, 1927c: 228
14280: denticornis	Messor denticornis 	Forel, 1910f: 14 
14281: denticulatus	Messor minor st. denticulatus 	Santschi, 1927d: 247 
14283: dentiscapus	Messor barbarus var. dentiscapus 	Finzi, 1930b: 15
14284: desertora	Messor desertora 	He & Song, 2009: 722
14285: diabarensis	Messor diabarensis 	Arnol'di, 1970a: 75
14286: diabolus	Messor arenarius var. diabolus 	Santschi, 1938a: 35
14287: ebeninus	Messor semirufus var. ebeninus 	Santschi, 1927c: 229
14290: eglalae	Messor eglalae 	Sharaf, in Fadl et al. 2007: 239
14291: erectus	Messor erectus 	Espadaler, in Cagniant & Espadaler, 1998: 430
14292: excursionis	Aphaenogaster (	Messor) lobuliferus var. excursionis Ruzsky, 1905b: 739 
14293: falcistriae	Messor aegyptiacus st. striativentris var. falcistriae 	Santschi, 1939d: 70 
14294: felah	Messor aegyptiacus var. felah 	Santschi, 1923f: 321
14295: ferreri	Messor ferreri 	Collingwood, 1993a: 229
14296: fodorii	Messor antennatus var. fodorii 	Röszler, 1942a: 55 
14297: foreli	Messor aegyptiacus var. foreli 	Santschi, 1923f: 322
14298: fossulatus	Messor aegyptiacus var. fossulatus 	Santschi, 1923f: 323
14299: fraternus	Aphaenogaster (	Messor) lobuliferus var. fraternus Ruzsky, 1905b: 740 
14300: galbula	Myrmica galbula 	Losana, 1834: 326
14301: galla	Stenamma (	Messor) barbarum var. galla Mayr, 1904b: 5
14303: gallaoides	Messor barbarus var. gallaoides 	Santschi, 1929e: 141 
14304: gallica	Messor barbarus subsp. rufitarsis var. gallica 	Emery, 1921b: 212 
14305: glabrescens	Messor caducus subsp. glabrescens 	Arnol'di, 1977b: 1639 
14306: glabriusculus	Messor barbarus subsp. meridionalis var. glabriusculus 	Kuznetsov-Ugamsky, 1927a: 90 
14307: gracilinodis	Aphaenogaster gracilinodis 	Emery, 1878b: 55 
14308: grandiceps	Messor barbarus r. capitatus var. grandiceps 	Stitz, 1917: 343 
14309: grandinidus	Messor barbarus subsp. grandinida 	Emery, 1912f: 98
14310: hamulifera	Messor barbarus subsp. hamulifera 	Karavaiev, 1926b: 99 
14312: hebraeus	Messor semirufus var. hebraeus 	Santschi, 1927c: 229
14313: hellenius	Messor hellenius 	Agosti & Collingwood, 1987a: 54
14316: hesperius	Messor minor var. hesperius 	Santschi, 1927c: 235 
14317: himalayanus	Stenamma (	Messor) barbarum r. himalayanum Forel, 1902c: 221 
14318: hismai	Messor hismai 	Collingwood & Agosti, 1996: 318
14319: hispanicus	Messor barbarus st. hispanicus 	Santschi, 1919e: 244 
14320: hoggarensis	Messor sublaeviceps st. hoggarensis 	Santschi, 1929c: 98
14322: huberiana	Formica huberiana 	Leach, 1825: 290 
14324: ibericus	Messor structor var. ibericus 	Santschi, 1925g: 343
14325: incisus	Messor incisus 	Stitz, 1923: 149 
14326: incorruptus	Messor barbarus subsp. incorruptus 	Ruzsky, 1923: 4
14327: inermis	Messor barbarus subsp. inermis 	Kuznetsov-Ugamsky, 1929d: 21
14329: infumatus	Messor barbarus subsp. infumatus 	Kuznetsov-Ugamsky, 1929d: 19
14330: instabilis	Atta instabilis 	Smith, F. 1858b: 163 
14332: intermedius	Messor semirufus var. intermedius 	Santschi, 1927c: 229 
14333: jakowlevi	Messor rufitarsis subsp. jakowlevi 	Arnol'di, 1977b: 1643 
14337: juvenilis	Formica juvenilis 	Fabricius, 1804: 405 
